date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:30:27	466/466	---MCZ	200	added ('OK')	text/xml	date:Wed,%2009%20Oct%202019%2009:30:27%20GMT	http://hintjens.com/feed/page/comments-20505240.xml	hintjens.com/hintjens.com/feed/page/comments-20505240.xml	(from http://hintjens.com/blog:70)
11:30:28	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2009%20Oct%202019%2009:30:28%20GMT	http://hintjens.com/blog:70/html/2b7a74c5a418560ad4e056b2694fa4229b4f1c03-1287100709737180730	hintjens.com/hintjens.com/blog_70/html/2b7a74c5a418560ad4e056b2694fa4229b4f1c03-1287100709737180730.154.delayed	(from http://hintjens.com/blog:70)
11:30:29	0/-1	---M--	302	error ('')			http://hintjens.com/admin:themes/code/1	hintjens.com/hintjens.com/admin_themes/code/1.155.delayed	(from http://hintjens.com/blog:69)
11:30:29	474/474	---MCZ	200	added ('OK')	text/xml	date:Wed,%2009%20Oct%202019%2009:30:29%20GMT	http://hintjens.com/feed/page/comments-20389239.xml	hintjens.com/hintjens.com/feed/page/comments-20389239.xml	(from http://hintjens.com/blog:69)
11:30:30	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2009%20Oct%202019%2009:30:30%20GMT	http://hintjens.com/blog:69/html/c845f53aae76884ba20fce9f3b3ad21336cf3966-1824634447460541736	hintjens.com/hintjens.com/blog_69/html/c845f53aae76884ba20fce9f3b3ad21336cf3966-1824634447460541736.157.delayed	(from http://hintjens.com/blog:69)
11:30:31	0/-1	---M--	302	error ('')			http://hintjens.com/admin:themes/code/1	hintjens.com/hintjens.com/admin_themes/code/1.158.delayed	(from http://hintjens.com/blog:68)
11:30:31	471/471	---MCZ	200	added ('OK')	text/xml	date:Wed,%2009%20Oct%202019%2009:30:31%20GMT	http://hintjens.com/feed/page/comments-20359594.xml	hintjens.com/hintjens.com/feed/page/comments-20359594.xml	(from http://hintjens.com/blog:68)
11:30:32	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2009%20Oct%202019%2009:30:32%20GMT	http://hintjens.com/blog:68/html/f9392563388b1d69b38375bd5408c213944afd20-193339850933437432	hintjens.com/hintjens.com/blog_68/html/f9392563388b1d69b38375bd5408c213944afd20-193339850933437432.15a.delayed	(from http://hintjens.com/blog:68)
11:30:33	0/-1	---M--	302	error ('')			http://hintjens.com/admin:themes/code/1	hintjens.com/hintjens.com/admin_themes/code/1.15b.delayed	(from http://hintjens.com/blog:62)
11:30:33	1607/1607	---MCZ	200	added ('OK')	text/xml	date:Wed,%2009%20Oct%202019%2009:30:33%20GMT	http://hintjens.com/feed/page/comments-20275882.xml	hintjens.com/hintjens.com/feed/page/comments-20275882.xml	(from http://hintjens.com/blog:62)
11:30:34	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2009%20Oct%202019%2009:30:34%20GMT	http://hintjens.com/blog:62/html/6c0fd7e9eae537bfaf0381a4a10a1201db00d219-13575928121266055369	hintjens.com/hintjens.com/blog_62/html/6c0fd7e9eae537bfaf0381a4a10a1201db00d219-13575928121266055369.15d.delayed	(from http://hintjens.com/blog:62)
11:30:35	0/-1	---M--	302	error ('')			http://hintjens.com/admin:themes/code/1	hintjens.com/hintjens.com/admin_themes/code/1.15e.delayed	(from http://hintjens.com/blog:53)
11:30:35	5199/5199	---MCZ	200	added ('OK')	text/xml	date:Wed,%2009%20Oct%202019%2009:30:35%20GMT	http://hintjens.com/feed/page/comments-20087981.xml	hintjens.com/hintjens.com/feed/page/comments-20087981.xml	(from http://hintjens.com/blog:53)
11:30:36	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2009%20Oct%202019%2009:30:36%20GMT	http://hintjens.com/blog:53/html/a9e11bcf54bc3609189d7861c79ff40e64e17f41-2042873982568565827	hintjens.com/hintjens.com/blog_53/html/a9e11bcf54bc3609189d7861c79ff40e64e17f41-2042873982568565827.160.delayed	(from http://hintjens.com/blog:53)
11:30:37	0/-1	---M--	302	error ('')			http://hintjens.com/admin:themes/code/1	hintjens.com/hintjens.com/admin_themes/code/1.161.delayed	(from http://hintjens.com/blog:49)
11:30:37	11290/11290	---MCZ	200	added ('OK')	text/xml	date:Wed,%2009%20Oct%202019%2009:30:37%20GMT	http://hintjens.com/feed/page/comments-19941455.xml	hintjens.com/hintjens.com/feed/page/comments-19941455.xml	(from http://hintjens.com/blog:49)
11:30:38	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2009%20Oct%202019%2009:30:38%20GMT	http://hintjens.com/blog:49/html/3b0e308e0d80ec3201fbaefefa0cdcffc0421842-403810792120010450	hintjens.com/hintjens.com/blog_49/html/3b0e308e0d80ec3201fbaefefa0cdcffc0421842-403810792120010450.163.delayed	(from http://hintjens.com/blog:49)
11:30:39	25381/25381	---MCZ	200	added ('OK')	text/html	etag:%22b4cabaed89f190c0f2acde3297e1b642%22	http://hintjens.com/system:page-tags/tag/security	hintjens.com/hintjens.com/system_page-tags/tag/security.html	(from http://hintjens.com/blog:49)
11:30:40	0/-1	---M--	302	error ('')			http://hintjens.com/admin:themes/code/1	hintjens.com/hintjens.com/admin_themes/code/1.165.delayed	(from http://hintjens.com/blog:48)
11:30:40	464/464	---MCZ	200	added ('OK')	text/xml	date:Wed,%2009%20Oct%202019%2009:30:40%20GMT	http://hintjens.com/feed/page/comments-19787605.xml	hintjens.com/hintjens.com/feed/page/comments-19787605.xml	(from http://hintjens.com/blog:48)
11:30:41	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2009%20Oct%202019%2009:30:41%20GMT	http://hintjens.com/blog:48/html/5ec6a6e875901368d565f65673fbbf1bd19f6b1e-149657781158363069	hintjens.com/hintjens.com/blog_48/html/5ec6a6e875901368d565f65673fbbf1bd19f6b1e-149657781158363069.167.delayed	(from http://hintjens.com/blog:48)
11:30:42	0/-1	---M--	302	error ('')			http://hintjens.com/admin:themes/code/1	hintjens.com/hintjens.com/admin_themes/code/1.168.delayed	(from http://hintjens.com/blog:47)
11:30:42	457/457	---MCZ	200	added ('OK')	text/xml	date:Wed,%2009%20Oct%202019%2009:30:42%20GMT	http://hintjens.com/feed/page/comments-19033453.xml	hintjens.com/hintjens.com/feed/page/comments-19033453.xml	(from http://hintjens.com/blog:47)
11:30:43	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2009%20Oct%202019%2009:30:43%20GMT	http://hintjens.com/blog:47/html/c72a1813eed13bb4d67bb0bb9f353091e9a8962e-6386192671480301561	hintjens.com/hintjens.com/blog_47/html/c72a1813eed13bb4d67bb0bb9f353091e9a8962e-6386192671480301561.16a.delayed	(from http://hintjens.com/blog:47)
11:30:44	25308/25308	---MCZ	200	added ('OK')	text/html	etag:%2269bb1ac74a675ccc4ed71cdf29944029%22	http://hintjens.com/system:page-tags/tag/writing	hintjens.com/hintjens.com/system_page-tags/tag/writing.html	(from http://hintjens.com/blog:47)
11:30:45	0/-1	---M--	302	error ('')			http://hintjens.com/admin:themes/code/1	hintjens.com/hintjens.com/admin_themes/code/1.16c.delayed	(from http://hintjens.com/blog:46)
11:30:45	463/463	---MCZ	200	added ('OK')	text/xml	date:Wed,%2009%20Oct%202019%2009:30:45%20GMT	http://hintjens.com/feed/page/comments-18679106.xml	hintjens.com/hintjens.com/feed/page/comments-18679106.xml	(from http://hintjens.com/blog:46)
11:30:46	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2009%20Oct%202019%2009:30:46%20GMT	http://hintjens.com/blog:46/html/eaa041b9db1ccdf8b1274658de33eda2dc444f78-722819351709325336	hintjens.com/hintjens.com/blog_46/html/eaa041b9db1ccdf8b1274658de33eda2dc444f78-722819351709325336.16e.delayed	(from http://hintjens.com/blog:46)
11:30:47	0/-1	---M--	302	error ('')			http://hintjens.com/admin:themes/code/1	hintjens.com/hintjens.com/admin_themes/code/1.16f.delayed	(from http://hintjens.com/blog:45)
11:30:47	978/978	---MCZ	200	added ('OK')	text/xml	date:Wed,%2009%20Oct%202019%2009:30:47%20GMT	http://hintjens.com/feed/page/comments-18648064.xml	hintjens.com/hintjens.com/feed/page/comments-18648064.xml	(from http://hintjens.com/blog:45)
11:30:48	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2009%20Oct%202019%2009:30:48%20GMT	http://hintjens.com/blog:45/html/a26618f806036e05b655876ec28ab01facdf9d53-123854476471732751	hintjens.com/hintjens.com/blog_45/html/a26618f806036e05b655876ec28ab01facdf9d53-123854476471732751.171.delayed	(from http://hintjens.com/blog:45)
11:30:49	0/-1	---M--	302	error ('')			http://hintjens.com/admin:themes/code/1	hintjens.com/hintjens.com/admin_themes/code/1.172.delayed	(from http://hintjens.com/blog:44)
